VYZT01001430.1_53683,,50,62.5,66.6666666666667,41.6666666666667,55.5555555555556,,,69.2307692307692,62.5,64.2857142857143,63.6363636363636,72.7272727272727,50,,66.6666666666667,100,53.8461538461539,50,,46.1538461538462,,,,100,75,,
VYZT01001466.1_117696,100,87.5,75,66.6666666666667,90,100,,71.4285714285714,80,100,100,100,80,85.7142857142857,100,75,,100,,100,85.7142857142857,57.1428571428571,55.5555555555556,,83.3333333333333,100,63.6363636363636,80
VYZT01001513.1_54514,60,,87.5,,80,83.3333333333333,,71.4285714285714,75,60,72.7272727272727,82.3529411764706,50,,,100,,50,,,54.5454545454545,72.7272727272727,71.4285714285714,66.6666666666667,100,66.6666666666667,71.4285714285714,63.6363636363636
VYZT01001558.1_16077,,60,63.6363636363636,66.6666666666667,66.6666666666667,62.5,,90.9090909090909,,,76.9230769230769,100,54.5454545454545,100,87.5,64.2857142857143,71.4285714285714,88.8888888888889,100,83.3333333333333,,75,100,71.4285714285714,60,100,,45.4545454545455
VYZT01001920.1_140340,,,55.5555555555556,71.4285714285714,,85.7142857142857,,66.6666666666667,66.6666666666667,,54.5454545454545,66.6666666666667,60,66.6666666666667,,100,,81.25,85.7142857142857,66.6666666666667,83.3333333333333,100,,50,100,,50,50
VYZT01001928.1_24724,,100,75,58.3333333333333,85.7142857142857,,,100,88.8888888888889,81.25,81.8181818181818,83.3333333333333,87.5,100,90,70,,76.1904761904762,71.4285714285714,,100,41.6666666666667,85.7142857142857,66.6666666666667,,50,100,100
VYZT01001928.1_3890,,100,,57.1428571428571,83.3333333333333,88.8888888888889,61.5384615384615,87.5,60,83.3333333333333,64.2857142857143,,80,80,,66.6666666666667,,,100,75,85.7142857142857,71.4285714285714,87.5,62.5,,100,,
VYZT01001938.1_170968,100,100,60,46.1538461538462,77.7777777777778,,41.6666666666667,,69.2307692307692,50,70.5882352941177,,80,88.8888888888889,,50,,80,71.4285714285714,57.1428571428571,87.5,45.4545454545455,85.7142857142857,45.4545454545455,71.4285714285714,70,81.8181818181818,58.3333333333333
VYZT01001938.1_77024,100,100,88.8888888888889,64.2857142857143,100,,38.4615384615385,90.9090909090909,61.5384615384615,83.3333333333333,93.3333333333333,,,75,100,45.4545454545455,,83.3333333333333,100,30,100,,50,,71.4285714285714,88.8888888888889,100,
VYZT01001945.1_51560,100,100,77.7777777777778,62.5,,100,,,70,100,86.3636363636364,70,63.6363636363636,77.7777777777778,100,77.7777777777778,60,81.4814814814815,70,80,100,70,83.3333333333333,,77.7777777777778,85.7142857142857,,
VYZT01001947.1_140049,83.3333333333333,100,62.5,75,100,,,88.8888888888889,81.8181818181818,66.6666666666667,100,100,81.8181818181818,,62.5,62.5,,83.3333333333333,,73.3333333333333,75,,,64.2857142857143,62.5,100,100,80
VYZT01001950.1_42315,,,50,75,,100,70.5882352941177,87.5,0,100,85,100,,71.4285714285714,,,72.7272727272727,70.5882352941177,88.8888888888889,80,,71.4285714285714,71.4285714285714,16.6666666666667,,90.9090909090909,69.2307692307692,
VYZT01001950.1_52423,80,75,9.09090909090909,76.4705882352941,75,85.7142857142857,50,,66.6666666666667,100,45.4545454545455,88.8888888888889,,76.9230769230769,,,,,80,,,0,100,45.4545454545455,,58.3333333333333,77.7777777777778,83.3333333333333
VYZT01001965.1_96926,,,57.1428571428571,36.8421052631579,87.5,,83.3333333333333,,,91.6666666666667,90,100,78.5714285714286,75,,63.6363636363636,87.5,94.4444444444444,88.8888888888889,30,100,66.6666666666667,,68.421052631579,,83.3333333333333,100,
VYZT01001982.1_339870,75,90,,62.5,,71.4285714285714,,88.8888888888889,60,66.6666666666667,80,62.5,66.6666666666667,100,,55.5555555555556,,91.6666666666667,93.75,90,100,90.9090909090909,100,71.4285714285714,55.5555555555556,,,
VYZT01001988.1_109218,85.7142857142857,,,75,,,90.4761904761905,,,86.6666666666667,100,83.3333333333333,100,,100,90,,90.9090909090909,100,70,,62.5,100,77.7777777777778,77.7777777777778,83.3333333333333,88.8888888888889,
VYZT01001988.1_158240,,,63.6363636363636,77.7777777777778,,61.5384615384615,,75,64.7058823529412,73.3333333333333,54.5454545454545,61.5384615384615,,90.9090909090909,70,71.4285714285714,,70,70,55.5555555555556,,100,66.6666666666667,100,90,55.5555555555556,62.5,
VYZT01001988.1_555023,75,62.5,100,60,,,86.9565217391305,77.7777777777778,87.5,,78.5714285714286,71.4285714285714,76.4705882352941,72.7272727272727,,100,,68.75,75,62.5,77.7777777777778,58.3333333333333,62.5,100,85.7142857142857,70,71.4285714285714,58.3333333333333
VYZT01002008.1_27423,87.5,,,69.2307692307692,58.3333333333333,100,,100,70,92.3076923076923,90.9090909090909,100,88.8888888888889,81.8181818181818,,84.6153846153846,,100,84.6153846153846,100,,85.7142857142857,83.3333333333333,62.5,50,87.5,62.5,
VYZT01002017.1_35144,83.3333333333333,87.5,,53.3333333333333,75,100,,87.5,76.9230769230769,94.1176470588235,100,90,87.5,100,,62.5,,,100,90,100,81.8181818181818,75,80,90.9090909090909,100,71.4285714285714,90
VYZT01002030.1_104951,71.4285714285714,77.7777777777778,100,66.6666666666667,55.5555555555556,77.7777777777778,100,66.6666666666667,81.25,54.5454545454545,62.5,66.6666666666667,75,80,71.4285714285714,66.6666666666667,100,73.6842105263158,60,68.421052631579,66.6666666666667,87.5,75,66.6666666666667,,,,
VYZT01002030.1_310616,87.5,,,41.6666666666667,76.9230769230769,80,70.8333333333334,75,60,90,57.8947368421053,80,80,,,72.7272727272727,,61.1111111111111,83.3333333333333,78.5714285714286,,62.5,100,,55.5555555555556,,,
VYZT01002030.1_343883,,83.3333333333333,,57.1428571428571,85.7142857142857,77.7777777777778,53.8461538461539,77.7777777777778,45.4545454545455,,66.6666666666667,100,100,88.8888888888889,,81.8181818181818,75,80,62.5,80,100,75,71.4285714285714,87.5,60,88.8888888888889,100,
VYZT01002047.1_16220,,71.4285714285714,,60,,53.8461538461539,,70,54.5454545454545,72.7272727272727,52.3809523809524,45.4545454545455,58.8235294117647,63.6363636363636,,62.5,100,55,54.5454545454545,55,,100,66.6666666666667,71.4285714285714,,,38.4615384615385,58.3333333333333
VYZT01002048.1_7857,100,77.7777777777778,,53.8461538461539,,,,83.3333333333333,87.5,77.7777777777778,66.6666666666667,,100,71.4285714285714,,75,62.5,71.4285714285714,87.5,100,100,66.6666666666667,,,71.4285714285714,,100,
VYZT01002114.1_104141,,100,71.4285714285714,66.6666666666667,90,,,,75,84.6153846153846,71.4285714285714,100,100,100,71.4285714285714,60,,70,100,,,60,,,83.3333333333333,88.8888888888889,100,
VYZT01002114.1_406866,100,,70,60,100,,,90.9090909090909,70,,92.8571428571429,100,87.5,66.6666666666667,,,,85.7142857142857,,88.8888888888889,,83.3333333333333,100,45.4545454545455,83.3333333333333,100,75,
VYZT01002566.1_49490,77.7777777777778,66.6666666666667,46.6666666666667,87.5,,,35,100,58.3333333333333,,,72.7272727272727,85.7142857142857,100,,53.3333333333333,,100,100,42.8571428571429,100,83.3333333333333,77.7777777777778,,83.3333333333333,100,,100
VYZT01002566.1_78434,71.4285714285714,,,77.7777777777778,,54.5454545454545,95.2380952380952,,41.1764705882353,77.7777777777778,55.5555555555556,70,50,,,100,62.5,54.5454545454545,62.5,38.0952380952381,62.5,100,,,,,62.5,53.8461538461539
VYZT01002586.1_37178,,,66.6666666666667,75,100,83.3333333333333,56.25,,88.8888888888889,66.6666666666667,100,71.4285714285714,92.3076923076923,100,87.5,,,61.1111111111111,92.3076923076923,81.8181818181818,100,55.5555555555556,,72.7272727272727,,85.7142857142857,100,
VYZT01002627.1_186723,75,100,71.4285714285714,54.5454545454545,55.5555555555556,100,,60,72.7272727272727,66.6666666666667,100,,71.4285714285714,,100,,,,100,,100,71.4285714285714,62.5,62.5,81.8181818181818,100,,90.9090909090909
VYZT01002642.1_23322,,0,80,35.7142857142857,,15.3846153846154,,45.4545454545455,93.75,71.4285714285714,71.4285714285714,45.4545454545455,50,,,86.6666666666667,85.7142857142857,57.1428571428571,21.4285714285714,58.3333333333333,,88.8888888888889,,,,70,62.5,66.6666666666667
VYZT01002644.1_10827,,,,65,46.6666666666667,57.1428571428571,,58.3333333333333,60,55,63.1578947368421,15.3846153846154,46.1538461538462,50,,42.8571428571429,50,21.4285714285714,28.5714285714286,36.3636363636364,,71.4285714285714,,,50,50,38.4615384615385,50
VYZT01002648.1_106160,,,16.6666666666667,68.75,60,71.4285714285714,60,,8.33333333333333,80,94.1176470588235,73.3333333333333,90,91.6666666666667,71.4285714285714,69.2307692307692,,69.2307692307692,,100,,80,,45.4545454545455,,87.5,66.6666666666667,60
VYZT01002648.1_3765,62.5,,86.6666666666667,,,55.5555555555556,82.3529411764706,0,71.4285714285714,,41.1764705882353,,35.7142857142857,55.5555555555556,,83.3333333333333,53.3333333333333,42.1052631578947,66.6666666666667,0,,,,90,100,50,35.2941176470588,50
VYZT01002648.1_91532,90.9090909090909,66.6666666666667,50,76.9230769230769,,80,45.4545454545455,,43.75,,78.5714285714286,,77.7777777777778,100,100,71.4285714285714,70,78.2608695652174,,71.4285714285714,75,62.5,,53.8461538461539,58.3333333333333,55.5555555555556,,63.6363636363636
VYZT01002670.1_13069,100,75,,88.8888888888889,,77.7777777777778,92.5925925925926,,91.6666666666667,,96.1538461538462,100,61.5384615384615,100,100,0,55.5555555555556,40,100,100,,,,50,71.4285714285714,100,90.9090909090909,92.8571428571429
VYZT01002754.1_47929,62.5,75,,50,,,,50,62.5,57.1428571428571,100,,,66.6666666666667,83.3333333333333,75,,100,83.3333333333333,88.8888888888889,100,71.4285714285714,,70,80,62.5,,60
VYZT01002775.1_31368,,,46.1538461538462,68.75,,100,64.7058823529412,,50,100,75,90.9090909090909,83.3333333333333,54.5454545454545,,83.3333333333333,75,64.2857142857143,75,54.5454545454545,100,55.5555555555556,,,50,85.7142857142857,,100
VYZT01003123.1_34007,,46.6666666666667,75,50,66.6666666666667,53.3333333333333,60,,60,54.5454545454545,66.6666666666667,100,52.6315789473684,,,,,81.25,60,64.7058823529412,,,,55.5555555555556,57.1428571428571,57.1428571428571,55.5555555555556,
VYZT01003329.1_138393,80,,62.5,84.6153846153846,,90,,85.7142857142857,71.4285714285714,72.7272727272727,61.9047619047619,90.9090909090909,87.5,100,,83.3333333333333,90,90.9090909090909,,76.4705882352941,83.3333333333333,45.4545454545455,,,,75,70,
VYZT01003329.1_155624,38.4615384615385,,16.6666666666667,92.3076923076923,55.5555555555556,81.8181818181818,,62.5,33.3333333333333,,100,41.6666666666667,0,72.7272727272727,,84.6153846153846,76.9230769230769,83.3333333333333,50,52.9411764705882,,71.4285714285714,88.8888888888889,,,83.3333333333333,,
VYZT01003329.1_56905,,100,85.7142857142857,,87.5,,76.9230769230769,71.4285714285714,,81.8181818181818,93.3333333333333,100,83.3333333333333,,61.5384615384615,71.4285714285714,71.4285714285714,90,100,84.6153846153846,,62.5,,50,50,83.3333333333333,100,
VYZT01003339.1_27898,88.8888888888889,,53.8461538461539,64.7058823529412,100,,71.4285714285714,81.8181818181818,41.6666666666667,60,86.6666666666667,54.5454545454545,90.9090909090909,88.8888888888889,,81.8181818181818,83.3333333333333,76.1904761904762,,73.3333333333333,,71.4285714285714,57.1428571428571,58.3333333333333,,80,77.7777777777778,83.3333333333333
VYZT01003339.1_98888,71.4285714285714,88.8888888888889,,73.3333333333333,,,56.25,,78.5714285714286,100,100,60,100,87.5,,,,86.6666666666667,100,81.8181818181818,100,66.6666666666667,,77.7777777777778,80,,,75
VYZT01003362.1_25186,,70,100,70,,45.4545454545455,,88.8888888888889,71.4285714285714,78.5714285714286,66.6666666666667,71.4285714285714,,62.5,,100,85.7142857142857,60,87.5,71.4285714285714,70,88.8888888888889,70,,100,77.7777777777778,72.7272727272727,
VYZT01003363.1_86529,,,9.09090909090909,66.6666666666667,77.7777777777778,87.5,,,91.6666666666667,100,70,87.5,,,71.4285714285714,70,,69.2307692307692,90,100,87.5,75,100,55.5555555555556,55.5555555555556,80,87.5,
VYZT01003372.1_5053,100,,83.3333333333333,100,90.9090909090909,87.5,,88.8888888888889,50,100,83.3333333333333,83.3333333333333,58.8235294117647,78.5714285714286,85.7142857142857,88.8888888888889,,90.9090909090909,,,,88.8888888888889,88.8888888888889,,50,81.8181818181818,84.6153846153846,90
VYZT01003384.1_17442,83.3333333333333,85.7142857142857,66.6666666666667,66.6666666666667,,,60,,75,83.3333333333333,84.6153846153846,100,62.5,76.9230769230769,,66.6666666666667,62.5,100,90.9090909090909,61.5384615384615,100,71.4285714285714,,,60,81.8181818181818,,
VYZT01003391.1_5287,,88.8888888888889,100,,70,58.3333333333333,,60,90.9090909090909,75,,66.6666666666667,75,63.6363636363636,,87.5,,,62.5,,70,100,,77.7777777777778,63.6363636363636,71.4285714285714,77.7777777777778,60
VYZT01003415.1_51846,55.5555555555556,75,50,46.1538461538462,60,,,55.5555555555556,58.3333333333333,52.9411764705882,83.3333333333333,100,38.4615384615385,,,72.7272727272727,76.9230769230769,86.6666666666667,,66.6666666666667,,,,,91.6666666666667,,54.5454545454545,62.5
VYZT01003437.1_233376,,,,63.6363636363636,71.4285714285714,,72.2222222222222,,,81.8181818181818,53.8461538461539,62.5,,83.3333333333333,83.3333333333333,66.6666666666667,50,91.6666666666667,91.6666666666667,68.421052631579,,83.3333333333333,100,66.6666666666667,,100,85.7142857142857,
VYZT01003437.1_751067,,,77.7777777777778,60,,70,54.5454545454545,100,81.8181818181818,,64.7058823529412,75,50,83.3333333333333,,,,91.6666666666667,100,77.7777777777778,,71.4285714285714,100,45.4545454545455,,84.6153846153846,83.3333333333333,
VYZT01003437.1_969922,,,61.1111111111111,60,78.5714285714286,100,,100,54.5454545454545,85.7142857142857,88.8888888888889,,70,,,77.7777777777778,,82.3529411764706,85.7142857142857,,100,62.5,100,,58.3333333333333,,66.6666666666667,58.8235294117647
VYZT01003450.1_217303,100,,66.6666666666667,60,,,,,66.6666666666667,70,70,88.8888888888889,,100,,75,,100,75,87.5,100,,,62.5,80,100,77.7777777777778,70
VYZT01003454.1_80126,62.5,83.3333333333333,,84.6153846153846,,90.9090909090909,,100,55.5555555555556,72.7272727272727,,70,78.5714285714286,83.3333333333333,,61.5384615384615,,100,,100,100,70,,71.4285714285714,72.7272727272727,70,,83.3333333333333
VYZT01003553.1_31201,75,88.8888888888889,,72.7272727272727,72.7272727272727,100,,83.3333333333333,71.4285714285714,90.9090909090909,85.7142857142857,85.7142857142857,88.8888888888889,100,,87.5,80,90,100,83.3333333333333,100,66.6666666666667,,55.5555555555556,,100,,
VYZT01003555.1_4760,,83.3333333333333,,100,50,,,,60,58.3333333333333,53.8461538461539,85.7142857142857,,41.6666666666667,,63.6363636363636,100,50,66.6666666666667,50,83.3333333333333,100,71.4285714285714,,75,,85.7142857142857,66.6666666666667
VYZT01003658.1_25481,,,90,71.4285714285714,,62.5,,66.6666666666667,50,66.6666666666667,80,71.4285714285714,,80,,81.8181818181818,,62.5,62.5,53.3333333333333,,100,70,,100,87.5,,75
VYZT01003668.1_94705,,,50,81.8181818181818,,100,,100,,90,57.1428571428571,,55.5555555555556,75,100,55.5555555555556,,72.7272727272727,92.3076923076923,77.7777777777778,100,75,,66.6666666666667,50,88.8888888888889,77.7777777777778,
VYZT01003805.1_12782,85.7142857142857,,100,64.2857142857143,54.5454545454545,66.6666666666667,,50,83.3333333333333,76.9230769230769,83.3333333333333,,54.5454545454545,45.4545454545455,,75,,61.5384615384615,63.6363636363636,,,100,62.5,87.5,63.6363636363636,,55.5555555555556,
VYZT01004095.1_4996,,,77.7777777777778,50,50,50,100,70,,,53.3333333333333,72.7272727272727,66.6666666666667,70,,66.6666666666667,100,92.3076923076923,70,50,,75,,,,58.3333333333333,55.5555555555556,
VYZT01004115.1_186918,,83.3333333333333,62.5,81.8181818181818,90,100,,100,84.6153846153846,100,83.3333333333333,100,,,,41.6666666666667,,76.9230769230769,88.8888888888889,,,71.4285714285714,100,,85.7142857142857,100,100,
VYZT01004123.1_12921,,71.4285714285714,,46.1538461538462,66.6666666666667,100,,62.5,80,71.4285714285714,77.7777777777778,,78.5714285714286,81.8181818181818,,66.6666666666667,,100,66.6666666666667,,85.7142857142857,77.7777777777778,100,70,50,85.7142857142857,81.8181818181818,60
VYZT01004136.1_49353,,100,66.6666666666667,54.5454545454545,62.5,,,75,66.6666666666667,77.7777777777778,72.2222222222222,100,83.3333333333333,83.3333333333333,,63.6363636363636,,85.7142857142857,87.5,87.5,,66.6666666666667,,75,,100,85.7142857142857,
VYZT01004136.1_80341,83.3333333333333,100,62.5,57.8947368421053,100,85.7142857142857,78.5714285714286,77.7777777777778,,60,85,,100,66.6666666666667,,58.3333333333333,50,69.2307692307692,87.5,53.3333333333333,,,,,70,80,100,
VYZT01004137.1_5147,,,66.6666666666667,85.7142857142857,83.3333333333333,100,,100,46.1538461538462,71.4285714285714,54.5454545454545,100,100,,,53.3333333333333,,100,71.4285714285714,88.8888888888889,,,90,77.7777777777778,75,75,77.7777777777778,70
VYZT01004175.1_17116,,,80,72.7272727272727,,,77.7777777777778,75,78.5714285714286,,68.1818181818182,100,,100,,,62.5,90.9090909090909,87.5,88.8888888888889,100,,100,71.4285714285714,63.6363636363636,100,66.6666666666667,80
VYZT01004179.1_212529,100,85.7142857142857,53.8461538461539,50,85.7142857142857,83.3333333333333,,75,62.5,77.7777777777778,,,72.7272727272727,,83.3333333333333,85.7142857142857,,66.6666666666667,,55.5555555555556,,71.4285714285714,100,66.6666666666667,,100,,
VYZT01004179.1_256535,100,,85.7142857142857,52.9411764705882,80,71.4285714285714,,100,53.3333333333333,,88.2352941176471,75,73.3333333333333,62.5,100,53.8461538461539,,50,60,85.7142857142857,,71.4285714285714,66.6666666666667,38.4615384615385,50,,72.7272727272727,
VYZT01004182.1_39933,90.9090909090909,91.6666666666667,55.5555555555556,76.9230769230769,83.3333333333333,100,,80,60,87.5,,80,83.3333333333333,,,55.5555555555556,,100,100,75,,71.4285714285714,,71.4285714285714,75,85.7142857142857,90,
VYZT01004182.1_59382,,100,62.5,60,81.8181818181818,,,100,,85.7142857142857,83.3333333333333,80,81.8181818181818,100,,87.5,,78.5714285714286,66.6666666666667,100,,83.3333333333333,100,62.5,60,100,62.5,
VYZT01004208.1_1485,100,62.5,,55.5555555555556,100,,0,87.5,55.5555555555556,100,76.9230769230769,,85.7142857142857,85.7142857142857,100,90.9090909090909,81.8181818181818,,90.9090909090909,57.1428571428571,,,87.5,,0,100,,90
VYZT01004208.1_34200,,100,58.3333333333333,85.7142857142857,,,,55.5555555555556,87.5,92.8571428571429,64.2857142857143,100,100,,,,50,66.6666666666667,,100,,50,55.5555555555556,,81.8181818181818,100,100,92.3076923076923
VYZT01004254.1_107721,,100,75,71.4285714285714,71.4285714285714,100,,80,60,75,100,84.6153846153846,86.6666666666667,,,45.4545454545455,,80,75,,100,53.8461538461539,77.7777777777778,,55.5555555555556,100,75,
VYZT01004254.1_114513,,62.5,83.3333333333333,,,71.4285714285714,,55.5555555555556,100,72.7272727272727,50,41.6666666666667,85.7142857142857,85.7142857142857,85.7142857142857,81.8181818181818,83.3333333333333,92.8571428571429,75,83.3333333333333,,100,75,100,,66.6666666666667,83.3333333333333,
VYZT01004554.1_555,75,,66.6666666666667,,,,,83.3333333333333,100,55.5555555555556,81.8181818181818,55.5555555555556,85.7142857142857,72.7272727272727,87.5,,100,57.1428571428571,71.4285714285714,35.7142857142857,,71.4285714285714,66.6666666666667,100,100,75,83.3333333333333,61.5384615384615
VYZT01004728.1_42968,,,100,90.9090909090909,60,90,100,85.7142857142857,77.7777777777778,82.3529411764706,78.5714285714286,54.5454545454545,,82.3529411764706,,100,90,0,,83.3333333333333,,80,,,,88.8888888888889,85.7142857142857,94.1176470588235
VYZT01004731.1_322883,62.5,71.4285714285714,62.5,64.2857142857143,,62.5,83.3333333333333,75,83.3333333333333,80,52.6315789473684,,,,,80,,50,,41.6666666666667,,100,55.5555555555556,,,71.4285714285714,70,70
VYZT01004731.1_547043,,,80,100,63.6363636363636,,69.2307692307692,83.3333333333333,71.4285714285714,,50,,70,62.5,62.5,100,80,90,,82.6086956521739,,,80,100,,77.7777777777778,50,70
